,COUNTER_MEMS,INTERPOLATED_MEMS,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY,MAGZ,img,round
6819,15,0,0.475008,0.368042,-0.627319,0.495361,0.949823,-0.270052,-0.051764,-33.166885,-7.915003,75.723175,Parachuting 4,0
6820,16,0,0.475008,0.368042,-0.627319,0.495361,0.933219,-0.262727,-0.062508,-33.046844,-7.939486,75.915771,Parachuting 4,0
6821,17,0,0.47493,0.368164,-0.627258,0.495422,0.933219,-0.262727,-0.062508,-32.949612,-7.959317,76.07177,Parachuting 4,0
6822,18,0,0.474644,0.368347,-0.627319,0.495483,0.94201,-0.276889,-0.065438,-33.062519,-8.072046,76.073135,Parachuting 4,0
6823,19,0,0.47458,0.368347,-0.627319,0.495544,0.94201,-0.276889,-0.065438,-33.153973,-8.163358,76.074242,Parachuting 4,0
6824,20,0,0.474708,0.368286,-0.627258,0.495544,0.952265,-0.258332,-0.059089,-33.174717,-8.290653,76.2118,Parachuting 4,0
6825,21,0,0.474691,0.368286,-0.627319,0.495483,0.952265,-0.258332,-0.059089,-33.191521,-8.393763,76.323227,Parachuting 4,0
6826,22,0,0.47461,0.368347,-0.627441,0.495361,0.948846,-0.265657,-0.062019,-33.171799,-8.162281,75.971809,Parachuting 4,0
6827,23,0,0.474529,0.368347,-0.627502,0.495361,0.948846,-0.265657,-0.062019,-33.155823,-7.974781,75.687172,Parachuting 4,0
6828,24,0,0.474546,0.368347,-0.627441,0.495422,0.940056,-0.268099,-0.062996,-33.107883,-7.641239,75.488274,Parachuting 4,0
6829,25,0,0.474529,0.368347,-0.627502,0.495361,0.940056,-0.268099,-0.062996,-33.069054,-7.37107,75.327171,Parachuting 4,0
6830,26,0,0.474864,0.367981,-0.627319,0.495544,0.940056,-0.268099,-0.062996,-32.947601,-7.092234,75.181671,Parachuting 4,0
6831,27,0,0.474989,0.367859,-0.627441,0.495361,0.940056,-0.271518,-0.052741,-32.949223,-7.166376,75.380486,Parachuting 4,0
6832,28,0,0.474877,0.367981,-0.627502,0.4953,0.940056,-0.271518,-0.052741,-33.115536,-7.331431,75.676529,Parachuting 4,0
6833,29,0,0.474849,0.368225,-0.62738,0.4953,0.942986,-0.260774,-0.065926,-33.098583,-7.556793,75.774658,Parachuting 4,0
6834,30,0,0.47466,0.368408,-0.627319,0.495422,0.942986,-0.260774,-0.065926,-33.144855,-7.544335,75.734138,Parachuting 4,0
6835,31,0,0.474629,0.36853,-0.627319,0.495361,0.945428,-0.275424,-0.057136,-33.283997,-7.427578,75.657982,Parachuting 4,0
6836,0,0,0.474868,0.368469,-0.627319,0.495178,0.945428,-0.275424,-0.057136,-33.396706,-7.333005,75.521301,Parachuting 4,0
6837,1,0,0.475028,0.36853,-0.627258,0.495056,0.940544,-0.276401,-0.070321,-33.304665,-7.506401,75.527252,Parachuting 4,0
6838,2,0,0.474837,0.368591,-0.627319,0.495117,0.948846,-0.267611,-0.051276,-33.288445,-7.713518,75.577072,Parachuting 4,0
6839,3,0,0.475157,0.368408,-0.627136,0.495178,0.939568,-0.274936,-0.059089,-33.420307,-7.556283,75.684097,Parachuting 4,0
6840,4,0,0.475298,0.368286,-0.627197,0.495056,0.939568,-0.274936,-0.059089,-33.392117,-7.488923,75.755783,Parachuting 4,0
6841,5,0,0.4756,0.368164,-0.627136,0.494934,0.94787,-0.268587,-0.055183,-33.315948,-7.737694,76.010521,Parachuting 4,0
6842,6,0,0.475648,0.368103,-0.627136,0.494934,0.94787,-0.268587,-0.055183,-33.210918,-7.720865,76.203522,Parachuting 4,0
6843,7,0,0.47587,0.36792,-0.627075,0.494934,0.955683,-0.264192,-0.057624,-33.094177,-7.872234,76.193184,Parachuting 4,0
6844,8,0,0.475947,0.367798,-0.627136,0.494873,0.955683,-0.264192,-0.057624,-32.879616,-8.054843,75.929817,Parachuting 4,0
6845,9,0,0.475977,0.367737,-0.627197,0.494812,0.949335,-0.260286,-0.055183,-32.732491,-8.012756,75.988152,Parachuting 4,0
6846,10,0,0.475977,0.367737,-0.627197,0.494812,0.949335,-0.260286,-0.055183,-32.688316,-7.978666,75.960403,Parachuting 4,0
6847,11,0,0.475883,0.367859,-0.627197,0.494812,0.940544,-0.265657,-0.066903,-32.752537,-8.067719,76.004593,Parachuting 4,0
6848,12,0,0.475739,0.367859,-0.627258,0.494873,0.941521,-0.260774,-0.059578,-32.784554,-8.033186,76.070389,Parachuting 4,0
6849,13,0,0.475738,0.36792,-0.627319,0.494751,0.94494,-0.264192,-0.068856,-32.877155,-7.855214,75.940346,Parachuting 4,0
6850,14,0,0.475628,0.367981,-0.627319,0.494812,0.94494,-0.264192,-0.068856,-32.842163,-7.85439,75.986679,Parachuting 4,0
6851,15,0,0.475645,0.367981,-0.627258,0.494873,0.943475,-0.264681,-0.062996,-32.697151,-7.803722,75.94088,Parachuting 4,0
6852,16,0,0.475534,0.368042,-0.627258,0.494934,0.943475,-0.264681,-0.062996,-32.806358,-7.911016,75.813774,Parachuting 4,0
6853,17,0,0.475564,0.367981,-0.627319,0.494873,0.949823,-0.275913,-0.055183,-32.804817,-7.916256,75.730827,Parachuting 4,0
6854,18,0,0.475517,0.368042,-0.627319,0.494873,0.949823,-0.275913,-0.055183,-32.766903,-7.762167,75.750305,Parachuting 4,0
6855,19,0,0.4755,0.367981,-0.627319,0.494934,0.942986,-0.268099,-0.056648,-32.762859,-7.835689,75.789413,Parachuting 4,0
6856,20,0,0.475437,0.367981,-0.627319,0.494995,0.942986,-0.268099,-0.056648,-32.789581,-8.060241,75.866089,Parachuting 4,0
6857,21,0,0.4755,0.367981,-0.627319,0.494934,0.943963,-0.263216,-0.060066,-32.911228,-8.042129,75.91153,Parachuting 4,0
6858,22,0,0.475307,0.367798,-0.62738,0.495178,0.943963,-0.263216,-0.060066,-33.039761,-7.914124,76.001678,Parachuting 4,0
6859,23,0,0.475132,0.36792,-0.627441,0.495178,0.940544,-0.270541,-0.060066,-33.025539,-7.483774,75.913025,Parachuting 4,0
6860,24,0,0.474797,0.367981,-0.627563,0.4953,0.940544,-0.270541,-0.060066,-33.029022,-7.15019,75.961212,Parachuting 4,0
6861,25,0,0.47456,0.368225,-0.627502,0.495422,0.954218,-0.265169,-0.057136,-33.003506,-7.521654,76.013588,Parachuting 4,0
6862,26,0,0.47445,0.368225,-0.627441,0.495605,0.954218,-0.265169,-0.057136,-33.017841,-7.67254,76.019341,Parachuting 4,0
6863,27,0,0.474514,0.368225,-0.627441,0.495544,0.930289,-0.268099,-0.059578,-33.001118,-7.661424,76.000664,Parachuting 4,0
6864,28,0,0.474418,0.368408,-0.627502,0.495422,0.930289,-0.268099,-0.059578,-32.950905,-7.72242,76.073868,Parachuting 4,0
6865,29,0,0.474596,0.368469,-0.62738,0.495361,0.942498,-0.268099,-0.065926,-32.748566,-7.61516,75.876503,Parachuting 4,0
6866,30,0,0.474563,0.368408,-0.627441,0.495361,0.942498,-0.268099,-0.065926,-32.989674,-7.451613,75.999969,Parachuting 4,0
6867,31,0,0.474708,0.368347,-0.627319,0.495422,0.942498,-0.268099,-0.065926,-33.094967,-7.58914,76.114975,Parachuting 4,0
6868,0,0,0.474627,0.368347,-0.62738,0.495422,0.939079,-0.264681,-0.071298,-32.963589,-7.700537,76.091461,Parachuting 4,0
6869,1,0,0.474835,0.368347,-0.627319,0.4953,0.939079,-0.264681,-0.071298,-32.782173,-7.790768,76.072418,Parachuting 4,0
6870,2,0,0.474866,0.368225,-0.627319,0.495361,0.948846,-0.261262,-0.044927,-32.66856,-7.713855,76.040321,Parachuting 4,0
6871,3,0,0.475042,0.368042,-0.627197,0.495483,0.948846,-0.261262,-0.044927,-32.666534,-7.621556,76.044327,Parachuting 4,0
6872,4,0,0.475153,0.367981,-0.627197,0.495422,0.946893,-0.268099,-0.056159,-32.681561,-7.613461,76.147575,Parachuting 4,0
6873,5,0,0.475072,0.368042,-0.627319,0.4953,0.946893,-0.268099,-0.056159,-32.58873,-7.531903,76.231201,Parachuting 4,0
6874,6,0,0.474993,0.368225,-0.627319,0.495239,0.942498,-0.276889,-0.060554,-32.496872,-7.449175,76.198936,Parachuting 4,0
6875,7,0,0.474869,0.368347,-0.627197,0.495422,0.942498,-0.276889,-0.060554,-32.452465,-7.502165,76.172806,Parachuting 4,0
6876,8,0,0.474711,0.368469,-0.627197,0.495483,0.947381,-0.267611,-0.064461,-32.383163,-7.745087,76.25164,Parachuting 4,0
6877,9,0,0.474582,0.368591,-0.627319,0.495361,0.947381,-0.267611,-0.064461,-32.333694,-7.835187,76.110497,Parachuting 4,0
6878,10,0,0.47447,0.368713,-0.62738,0.4953,0.938591,-0.265657,-0.059089,-32.368626,-7.816502,76.091171,Parachuting 4,0
6879,11,0,0.474535,0.368652,-0.627319,0.495361,0.938591,-0.265657,-0.059089,-32.246922,-7.831366,76.105515,Parachuting 4,0
6880,12,0,0.474612,0.36853,-0.62738,0.4953,0.949335,-0.258821,-0.058601,-32.310005,-7.960073,75.987129,Parachuting 4,0
6881,13,0,0.474738,0.368347,-0.627441,0.495239,0.949335,-0.258821,-0.058601,-32.376106,-7.974326,75.876244,Parachuting 4,0
6882,14,0,0.474657,0.368347,-0.627502,0.495239,0.941521,-0.267122,-0.064949,-32.554646,-8.215871,75.936424,Parachuting 4,0
6883,15,0,0.47469,0.368408,-0.627441,0.495239,0.941521,-0.267122,-0.064949,-32.447598,-8.258188,76.063507,Parachuting 4,0
6884,16,0,0.474672,0.368164,-0.627502,0.495361,0.956171,-0.279331,-0.055671,-32.767551,-8.179132,76.059769,Parachuting 4,0
6885,17,0,0.474755,0.368347,-0.62738,0.4953,0.956171,-0.279331,-0.055671,-32.86005,-7.981764,76.223412,Parachuting 4,0
6886,18,0,0.474585,0.367859,-0.627747,0.495361,0.956171,-0.279331,-0.055671,-32.814976,-7.851896,76.220963,Parachuting 4,0
6887,19,0,0.474411,0.36792,-0.627747,0.495483,0.929801,-0.272494,-0.052252,-33.028461,-8.046702,76.052315,Parachuting 4,0
6888,20,0,0.474233,0.367798,-0.627808,0.495667,0.929801,-0.272494,-0.052252,-33.054722,-7.861162,76.259041,Parachuting 4,0
6889,21,0,0.4742,0.367737,-0.627869,0.495667,0.936149,-0.275424,-0.061531,-32.942657,-7.960875,76.193161,Parachuting 4,0
6890,22,0,0.474118,0.367798,-0.627991,0.495544,0.936149,-0.275424,-0.061531,-32.656887,-8.056642,76.22979,Parachuting 4,0
6891,23,0,0.474121,0.367981,-0.62793,0.495483,0.949823,-0.273471,-0.063484,-32.442078,-7.934213,76.359467,Parachuting 4,0
6892,24,0,0.474296,0.367859,-0.627869,0.495483,0.949823,-0.273471,-0.063484,-32.403084,-7.700046,76.419502,Parachuting 4,0
6893,25,0,0.474283,0.36792,-0.627747,0.495605,0.936149,-0.269076,-0.052252,-32.471497,-7.527037,76.534798,Parachuting 4,0
6894,26,0,0.47433,0.367859,-0.627747,0.495605,0.943475,-0.267611,-0.054206,-32.681911,-7.4869,76.249847,Parachuting 4,0
6895,27,0,0.474269,0.368042,-0.627686,0.495605,0.943963,-0.261262,-0.060554,-32.71735,-7.622723,76.354042,Parachuting 4,0
6896,28,0,0.474285,0.368103,-0.627686,0.495544,0.943963,-0.261262,-0.060554,-32.739388,-7.592739,76.37011,Parachuting 4,0
6897,29,0,0.474477,0.368042,-0.627625,0.495483,0.941521,-0.272494,-0.067391,-32.750568,-7.725118,76.164787,Parachuting 4,0
6898,30,0,0.474669,0.367981,-0.627563,0.495422,0.941521,-0.272494,-0.067391,-32.924629,-7.817346,75.908478,Parachuting 4,0
6899,31,0,0.474907,0.36792,-0.627563,0.495239,0.940056,-0.267122,-0.058601,-32.90395,-7.845383,76.020866,Parachuting 4,0
6900,0,0,0.47486,0.367981,-0.627563,0.495239,0.940056,-0.267122,-0.058601,-32.777199,-7.968094,76.128571,Parachuting 4,0
6901,1,0,0.474813,0.368042,-0.627563,0.495239,0.942986,-0.270541,-0.054206,-33.167866,-7.87749,76.229141,Parachuting 4,0
6902,2,0,0.474607,0.368225,-0.627563,0.4953,0.942986,-0.270541,-0.054206,-33.260971,-8.0091,75.995605,Parachuting 4,0
6903,3,0,0.474465,0.368408,-0.627563,0.4953,0.942986,-0.273471,-0.060554,-33.321384,-8.155704,76.108109,Parachuting 4,0
6904,4,0,0.474337,0.368469,-0.627625,0.4953,0.94787,-0.269076,-0.062019,-33.185322,-8.03112,76.005898,Parachuting 4,0
6905,5,0,0.47429,0.36853,-0.627625,0.4953,0.938103,-0.267122,-0.059089,-33.125111,-7.930207,76.056442,Parachuting 4,0
6906,6,0,0.474257,0.368408,-0.627625,0.495422,0.938103,-0.267122,-0.059089,-33.15134,-7.848468,76.127388,Parachuting 4,0
6907,7,0,0.474142,0.368408,-0.627808,0.4953,0.941521,-0.272006,-0.056159,-33.122585,-7.782259,75.968185,Parachuting 4,0
6908,8,0,0.474138,0.368347,-0.627991,0.495117,0.941521,-0.272006,-0.056159,-33.189293,-7.71363,75.824226,Parachuting 4,0
6909,9,0,0.47433,0.368286,-0.62793,0.495056,0.945428,-0.269076,-0.063484,-33.39333,-7.641374,75.990959,Parachuting 4,0
6910,10,0,0.474395,0.368225,-0.627869,0.495117,0.945428,-0.269076,-0.063484,-33.453594,-7.582846,76.076012,Parachuting 4,0
6911,11,0,0.474393,0.367981,-0.627869,0.4953,0.942986,-0.275913,-0.056648,-33.402412,-7.552105,75.994904,Parachuting 4,0
6912,12,0,0.474245,0.367859,-0.628052,0.4953,0.942986,-0.275913,-0.056648,-33.040955,-7.883872,75.954201,Parachuting 4,0
6913,13,0,0.474212,0.367798,-0.628113,0.4953,0.9508,-0.276401,-0.049322,-32.96484,-8.119269,75.971237,Parachuting 4,0
6914,14,0,0.474228,0.367859,-0.628113,0.495239,0.9508,-0.276401,-0.049322,-32.756519,-7.999942,75.805038,Parachuting 4,0
6915,15,0,0.474117,0.36792,-0.628113,0.4953,0.946893,-0.273959,-0.063973,-32.784447,-7.799953,75.942078,Parachuting 4,0
6916,16,0,0.473814,0.368042,-0.628174,0.495422,0.946893,-0.273959,-0.063973,-32.842068,-7.759628,75.896416,Parachuting 4,0
6917,17,0,0.473637,0.368225,-0.628296,0.4953,0.946893,-0.276401,-0.066414,-32.81041,-7.798632,75.844429,Parachuting 4,0
6918,18,0,0.473734,0.368347,-0.628296,0.495117,0.946893,-0.276401,-0.066414,-32.721432,-7.853559,75.692322,Parachuting 4,0
6919,19,0,0.473864,0.368469,-0.628174,0.495056,0.942986,-0.255402,-0.064461,-32.659359,-7.784716,75.692451,Parachuting 4,0
6920,20,0,0.473847,0.368469,-0.628235,0.494995,0.942986,-0.255402,-0.064461,-32.502415,-7.858953,75.83255,Parachuting 4,0
6921,21,0,0.473736,0.36853,-0.628235,0.495056,0.943475,-0.263216,-0.060554,-32.646957,-7.955752,75.871033,Parachuting 4,0
6922,22,0,0.4738,0.36853,-0.628235,0.494995,0.943475,-0.263216,-0.060554,-32.712368,-7.737493,75.86554,Parachuting 4,0
6923,23,0,0.474009,0.368469,-0.628113,0.494995,0.943475,-0.263216,-0.060554,-32.720352,-7.695703,75.876083,Parachuting 4,0
6924,24,0,0.474216,0.368225,-0.628052,0.495056,0.954218,-0.267611,-0.062508,-32.373486,-7.708519,75.939629,Parachuting 4,0
6925,25,0,0.474311,0.368103,-0.628052,0.495056,0.954218,-0.267611,-0.062508,-32.212521,-7.8389,75.991096,Parachuting 4,0
6926,26,0,0.47442,0.367798,-0.628052,0.495178,0.944451,-0.274448,-0.050787,-32.172142,-7.817842,76.001122,Parachuting 4,0
6927,27,0,0.474625,0.367615,-0.628052,0.495117,0.944451,-0.274448,-0.050787,-32.199436,-7.935786,76.17424,Parachuting 4,0
6928,28,0,0.474511,0.367554,-0.628174,0.495117,0.945916,-0.268587,-0.051764,-32.379875,-7.669653,76.147804,Parachuting 4,0
6929,29,0,0.474366,0.367615,-0.628296,0.495056,0.945916,-0.268587,-0.051764,-32.766033,-7.679086,76.261391,Parachuting 4,0
6930,30,0,0.474339,0.367798,-0.628113,0.495178,0.947381,-0.260286,-0.050299,-32.962154,-7.726726,76.14006,Parachuting 4,0
6931,31,0,0.474369,0.367737,-0.628174,0.495117,0.941033,-0.277866,-0.064949,-32.689346,-7.908648,75.948448,Parachuting 4,0
6932,0,0,0.474147,0.367859,-0.628174,0.495239,0.946405,-0.292516,-0.058113,-32.678368,-8.024339,76.136574,Parachuting 4,0
6933,1,0,0.474114,0.367798,-0.628235,0.495239,0.946405,-0.292516,-0.058113,-32.714478,-8.058047,76.033958,Parachuting 4,0
6934,2,0,0.474046,0.367737,-0.628418,0.495117,0.935661,-0.269564,-0.053717,-32.660393,-7.868685,75.950844,Parachuting 4,0
6935,3,0,0.47406,0.367615,-0.628479,0.495117,0.935661,-0.269564,-0.053717,-32.661587,-7.761968,75.900177,Parachuting 4,0
6936,4,0,0.473996,0.367615,-0.628479,0.495178,0.947381,-0.272983,-0.065438,-32.57922,-7.725528,75.942482,Parachuting 4,0
6937,5,0,0.473979,0.367554,-0.628479,0.495239,0.947381,-0.272983,-0.065438,-32.550835,-7.677677,76.026741,Parachuting 4,0
6938,6,0,0.474105,0.36731,-0.628479,0.4953,0.953241,-0.273959,-0.055183,-32.561176,-7.688919,75.961662,Parachuting 4,0
6939,7,0,0.474152,0.367249,-0.628479,0.4953,0.953241,-0.273959,-0.055183,-32.614552,-7.728024,75.683945,Parachuting 4,0
6940,8,0,0.474119,0.367188,-0.62854,0.4953,0.938591,-0.268587,-0.052252,-32.639454,-7.6697,75.643997,Parachuting 4,0
6941,9,0,0.474152,0.367249,-0.628479,0.4953,0.955683,-0.267611,-0.048346,-32.671291,-7.90079,75.856636,Parachuting 4,0
6942,10,0,0.473772,0.367493,-0.628479,0.495483,0.951776,-0.261262,-0.049322,-32.530411,-8.05464,75.862206,Parachuting 4,0
6943,11,0,0.473725,0.367493,-0.628418,0.495605,0.951776,-0.261262,-0.049322,-32.506302,-8.157592,75.878387,Parachuting 4,0
6944,12,0,0.473739,0.367371,-0.628479,0.495605,0.933219,-0.275424,-0.058601,-32.470104,-8.174315,76.124832,Parachuting 4,0
6945,13,0,0.473721,0.367371,-0.62854,0.495544,0.933219,-0.275424,-0.058601,-32.515785,-8.157863,76.144447,Parachuting 4,0
6946,14,0,0.473721,0.367371,-0.62854,0.495544,0.939568,-0.270052,-0.055671,-32.719452,-8.061202,76.027,Parachuting 4,0
6947,15,0,0.473819,0.367432,-0.628479,0.495483,0.939568,-0.270052,-0.055671,-32.794422,-7.922907,75.91687,Parachuting 4,0
6948,16,0,0.473674,0.367432,-0.62854,0.495544,0.954706,-0.273959,-0.063484,-32.621815,-7.960888,75.84433,Parachuting 4,0
6949,17,0,0.473785,0.367371,-0.62854,0.495483,0.954706,-0.273959,-0.063484,-32.572002,-8.081653,75.800575,Parachuting 4,0
6950,18,0,0.473785,0.367371,-0.62854,0.495483,0.940056,-0.270541,-0.054694,-32.61499,-8.129472,75.815132,Parachuting 4,0
6951,19,0,0.473816,0.367249,-0.62854,0.495544,0.940056,-0.270541,-0.054694,-32.649807,-8.168205,75.826927,Parachuting 4,0
6952,20,0,0.473928,0.367126,-0.628479,0.495605,0.926871,-0.268099,-0.058113,-32.46801,-8.006247,75.813141,Parachuting 4,0
6953,21,0,0.474086,0.367004,-0.628479,0.495544,0.926871,-0.268099,-0.058113,-32.320755,-7.87506,75.801979,Parachuting 4,0
6954,22,0,0.47407,0.366943,-0.628479,0.495605,0.9508,-0.276889,-0.043462,-32.514812,-7.825465,75.772934,Parachuting 4,0
6955,23,0,0.473895,0.367004,-0.628479,0.495728,0.9508,-0.276889,-0.043462,-32.571999,-7.985293,75.782745,Parachuting 4,0
6956,24,0,0.473767,0.367004,-0.628479,0.49585,0.948846,-0.269076,-0.051764,-32.319984,-7.884754,75.959023,Parachuting 4,0
6957,25,0,0.473545,0.367126,-0.628479,0.495972,0.948846,-0.269076,-0.051764,-32.182522,-7.819984,76.168472,Parachuting 4,0
6958,26,0,0.473497,0.367188,-0.628479,0.495972,0.946893,-0.275913,-0.067879,-32.212841,-7.825854,76.163132,Parachuting 4,0
6959,27,0,0.473545,0.367126,-0.628479,0.495972,0.946893,-0.275913,-0.067879,-32.420734,-7.847275,76.208801,Parachuting 4,0
6960,28,0,0.473531,0.367249,-0.628418,0.495972,0.946893,-0.275913,-0.067879,-32.739128,-7.939626,76.275795,Parachuting 4,0
6961,29,0,0.473481,0.367126,-0.628479,0.496033,0.941521,-0.260286,-0.068368,-32.697029,-7.931097,76.413399,Parachuting 4,0
6962,30,0,0.473639,0.367004,-0.628479,0.495972,0.941521,-0.260286,-0.068368,-32.861259,-7.847522,76.293182,Parachuting 4,0
6963,31,0,0.473572,0.366882,-0.628601,0.495972,0.927359,-0.264192,-0.068856,-32.559288,-7.749826,76.154144,Parachuting 4,0
6964,0,0,0.473636,0.366882,-0.628601,0.495911,0.927359,-0.264192,-0.068856,-32.534687,-7.752359,75.968193,Parachuting 4,0
6965,1,0,0.473606,0.366882,-0.628479,0.496094,0.955195,-0.266146,-0.062996,-32.574764,-7.902744,76.094238,Parachuting 4,0
6966,2,0,0.473812,0.366577,-0.628357,0.496277,0.955195,-0.266146,-0.062996,-32.607227,-8.114556,76.12133,Parachuting 4,0
6967,3,0,0.473825,0.366516,-0.628479,0.496155,0.94494,-0.277866,-0.063973,-32.583519,-8.057791,75.93161,Parachuting 4,0
6968,4,0,0.47368,0.366577,-0.628601,0.496094,0.94494,-0.277866,-0.063973,-32.624317,-7.90681,75.867935,Parachuting 4,0
6969,5,0,0.473616,0.366638,-0.628662,0.496033,0.928824,-0.267611,-0.048834,-32.690697,-7.76785,75.716362,Parachuting 4,0
6970,6,0,0.473377,0.366699,-0.628662,0.496216,0.928824,-0.267611,-0.048834,-32.657799,-7.733625,75.588585,Parachuting 4,0
6971,7,0,0.473363,0.366821,-0.628601,0.496216,0.948358,-0.268099,-0.055183,-32.707817,-8.085903,75.561752,Parachuting 4,0
6972,8,0,0.473329,0.36676,-0.628662,0.496216,0.948358,-0.268099,-0.055183,-32.731667,-8.271248,75.656693,Parachuting 4,0
6973,9,0,0.473359,0.36676,-0.628784,0.496033,0.945428,-0.272494,-0.063973,-32.847649,-8.406378,75.775253,Parachuting 4,0
6974,10,0,0.473568,0.36676,-0.628723,0.495911,0.945428,-0.272494,-0.063973,-32.941597,-8.515833,75.871284,Parachuting 4,0
6975,11,0,0.473585,0.36676,-0.628662,0.495972,0.948846,-0.269564,-0.070321,-32.816025,-8.574491,75.579079,Parachuting 4,0
6976,12,0,0.473649,0.36676,-0.628662,0.495911,0.948846,-0.269564,-0.070321,-32.614315,-8.588671,75.442383,Parachuting 4,0
6977,13,0,0.473666,0.366821,-0.628662,0.49585,0.934196,-0.275913,-0.059578,-32.682594,-8.310157,75.650002,Parachuting 4,0
6978,14,0,0.473764,0.366821,-0.62854,0.495911,0.943963,-0.273959,-0.064949,-32.687901,-8.184561,75.473167,Parachuting 4,0
6979,15,0,0.473862,0.36676,-0.628357,0.496094,0.935661,-0.260774,-0.054694,-32.790535,-8.092827,75.543266,Parachuting 4,0
6980,16,0,0.474102,0.366638,-0.628296,0.496033,0.935661,-0.260774,-0.054694,-32.873665,-8.018523,75.600044,Parachuting 4,0
6981,17,0,0.474145,0.366455,-0.628418,0.495972,0.941033,-0.271518,-0.044439,-32.937668,-7.951671,75.612701,Parachuting 4,0
6982,18,0,0.47427,0.366272,-0.628479,0.495911,0.941033,-0.271518,-0.044439,-32.989513,-7.89752,75.622955,Parachuting 4,0
6983,19,0,0.474159,0.366333,-0.628479,0.495972,0.935661,-0.257844,-0.063973,-32.771503,-7.903658,75.639595,Parachuting 4,0
6984,20,0,0.473967,0.366394,-0.62854,0.496033,0.935661,-0.257844,-0.063973,-32.594917,-7.908629,75.653069,Parachuting 4,0
6985,21,0,0.473758,0.366394,-0.628601,0.496155,0.94494,-0.264192,-0.061043,-32.69355,-8.032657,75.697319,Parachuting 4,0
6986,22,0,0.473741,0.366333,-0.628601,0.496216,0.94494,-0.264192,-0.061043,-32.773441,-8.133119,75.733162,Parachuting 4,0
6987,23,0,0.473758,0.366394,-0.628601,0.496155,0.937614,-0.271518,-0.053229,-32.833157,-8.149492,75.668861,Parachuting 4,0
6988,24,0,0.473836,0.36615,-0.62854,0.496338,0.955683,-0.275424,-0.055671,-32.836521,-8.027756,75.781776,Parachuting 4,0
6989,25,0,0.473836,0.36615,-0.62854,0.496338,0.943963,-0.274448,-0.054694,-32.62925,-7.740816,75.699905,Parachuting 4,0
6990,26,0,0.473866,0.366089,-0.628601,0.496277,0.943963,-0.274448,-0.054694,-32.584694,-7.796727,75.673592,Parachuting 4,0
6991,27,0,0.473785,0.366089,-0.628662,0.496277,0.939568,-0.269076,-0.060554,-32.288601,-7.882016,75.603943,Parachuting 4,0
6992,28,0,0.473819,0.36615,-0.628601,0.496277,0.939568,-0.269076,-0.060554,-32.225433,-7.897766,75.520859,Parachuting 4,0
6993,29,0,0.473738,0.36615,-0.628662,0.496277,0.937614,-0.277378,-0.065926,-32.114269,-7.893857,75.526894,Parachuting 4,0
